"Date","Value"
"07/21/1987",5.305
"07/22/1987",5.2775
"07/23/1987",5.3025
"07/24/1987",5.3225
"07/27/1987",5.405
"07/28/1987",5.4235
"07/29/1987",5.299
"07/30/1987",5.266
"07/31/1987",5.26
"08/03/1987",5.0925
"08/04/1987",5.0225
"08/05/1987",5.0525
"08/06/1987",5.0025
"08/07/1987",5.0075
"08/10/1987",5.01
"08/11/1987",5.0425
"08/12/1987",5.0425
"08/13/1987",5.01
"08/14/1987",5.06
"08/17/1987",5.085
"08/18/1987",5.0825
"08/19/1987",5.1225
"08/20/1987",5.1025
"08/21/1987",5.1575
"08/24/1987",5.13
"08/25/1987",5.135
"08/26/1987",5.1475
"08/27/1987",5.143
"08/28/1987",5.0855
"08/31/1987",5.0495
"09/01/1987",5.0425
"09/02/1987",5.1075
"09/03/1987",5.1175
"09/04/1987",5.155
"09/08/1987",5.205
"09/09/1987",5.195
"09/10/1987",5.2525
"09/11/1987",5.29
"09/14/1987",5.325
"09/15/1987",5.27
"09/16/1987",5.35
"09/17/1987",5.3275
"09/18/1987",5.3325
"09/21/1987",5.2975
"09/22/1987",5.27
"09/23/1987",5.29
"09/24/1987",5.2525
"09/25/1987",5.2225
"09/28/1987",5.26
"09/29/1987",5.31
"09/30/1987",5.32
"10/01/1987",5.445
"10/02/1987",5.4125
"10/05/1987",5.3975
"10/06/1987",5.3775
"10/07/1987",5.425
"10/08/1987",5.4325
"10/09/1987",5.4025
"10/12/1987",5.355
"10/13/1987",5.405
"10/14/1987",5.455
"10/15/1987",5.4275
"10/16/1987",5.4375
"10/19/1987",5.235
"10/20/1987",5.35
"10/21/1987",5.3525
"10/22/1987",5.365
"10/23/1987",5.395
"10/26/1987",5.375
"10/27/1987",5.406
"10/28/1987",5.3925
"10/29/1987",5.3765
"10/30/1987",5.398
"11/02/1987",5.3675
"11/03/1987",5.3275
"11/04/1987",5.3725
"11/05/1987",5.46
"11/06/1987",5.515
"11/09/1987",5.5325
"11/10/1987",5.5525
"11/11/1987",5.535
"11/12/1987",5.615
"11/13/1987",5.6975
"11/16/1987",5.6675
"11/17/1987",5.74
"11/18/1987",5.7075
"11/19/1987",5.785
"11/20/1987",5.925
"11/23/1987",5.8925
"11/24/1987",5.97
"11/25/1987",6
"11/27/1987",6.1075
"11/30/1987",6.0525
"12/01/1987",6.13
"12/02/1987",6.01
"12/03/1987",6.005
"12/04/1987",5.87
"12/07/1987",5.8975
"12/08/1987",5.8725
"12/09/1987",5.9075
"12/10/1987",5.985
"12/11/1987",5.9
"12/14/1987",5.8875
"12/15/1987",5.835
"12/16/1987",5.81
"12/17/1987",5.8925
"12/18/1987",5.925
"12/21/1987",6.0175
"12/22/1987",5.99
"12/23/1987",6.075
"12/24/1987",6.0375
"12/28/1987",5.953
"12/29/1987",6.038
"12/30/1987",6.094
"12/31/1987",6.132
"01/04/1988",6.25
"01/05/1988",6.2125
"01/06/1988",6.335
"01/07/1988",6.265
"01/08/1988",6.32
"01/11/1988",6.23
"01/12/1988",6.125
"01/13/1988",6.215
"01/14/1988",6.205
"01/15/1988",6.31
"01/18/1988",6.3025
"01/19/1988",6.295
"01/20/1988",6.26
"01/21/1988",6.2375
"01/22/1988",6.3175
"01/25/1988",6.3075
"01/26/1988",6.215
"01/27/1988",6.1475
"01/28/1988",6.0575
"01/29/1988",6.095
"02/01/1988",6.0825
"02/02/1988",5.97
"02/03/1988",6.03
"02/04/1988",6.11
"02/05/1988",6.085
"02/08/1988",6.0575
"02/09/1988",6.0975
"02/10/1988",6.1275
"02/11/1988",6.21
"02/12/1988",6.275
"02/16/1988",6.205
"02/17/1988",6.335
"02/18/1988",6.285
"02/19/1988",6.31
"02/22/1988",6.2725
"02/23/1988",6.21
"02/24/1988",6.266
"02/25/1988",6.239
"02/26/1988",6.306
"02/29/1988",6.412
"03/01/1988",6.415
"03/02/1988",6.365
"03/03/1988",6.29
"03/04/1988",6.195
"03/07/1988",6.195
"03/08/1988",6.2375
"03/09/1988",6.1325
"03/10/1988",6.1025
"03/11/1988",6.15
"03/14/1988",6.2275
"03/15/1988",6.2275
"03/16/1988",6.1925
"03/17/1988",6.3375
"03/18/1988",6.305
"03/21/1988",6.3775
"03/22/1988",6.43
"03/23/1988",6.3975
"03/24/1988",6.4925
"03/25/1988",6.485
"03/28/1988",6.5575
"03/29/1988",6.5025
"03/30/1988",6.49
"03/31/1988",6.535
"04/04/1988",6.6875
"04/05/1988",6.7075
"04/06/1988",6.6725
"04/07/1988",6.73
"04/08/1988",6.78
"04/11/1988",6.82
"04/12/1988",6.7925
"04/13/1988",6.755
"04/14/1988",6.775
"04/15/1988",6.625
"04/18/1988",6.66
"04/19/1988",6.72
"04/20/1988",6.6675
"04/21/1988",6.595
"04/22/1988",6.635
"04/25/1988",6.59
"04/26/1988",6.792
"04/27/1988",6.8005
"04/28/1988",6.822
"04/29/1988",6.967
"05/02/1988",6.985
"05/03/1988",6.975
"05/04/1988",6.9425
"05/05/1988",6.985
"05/06/1988",7.0275
"05/09/1988",7.1075
"05/10/1988",7.17
"05/11/1988",7.2375
"05/12/1988",7.1625
"05/13/1988",7.2775
"05/16/1988",7.5675
"05/17/1988",7.59
"05/18/1988",7.665
"05/19/1988",7.68
"05/20/1988",7.7875
"05/23/1988",7.575
"05/24/1988",7.835
"05/25/1988",7.59
"05/26/1988",7.54
"05/27/1988",7.68
"05/31/1988",7.98
"06/01/1988",8.0175
"06/02/1988",8.19
"06/03/1988",8.49
"06/06/1988",8.79
"06/07/1988",8.82
"06/08/1988",8.605
"06/09/1988",8.86
"06/10/1988",8.84
"06/13/1988",8.77
"06/14/1988",8.9
"06/15/1988",9.2
"06/16/1988",9.415
"06/17/1988",9.715
"06/20/1988",10.015
"06/21/1988",10.465
"06/22/1988",10.545
"06/23/1988",10.325
"06/24/1988",10.295
"06/27/1988",10.586
"06/28/1988",10.127
"06/29/1988",9.514
"06/30/1988",9.888
"07/01/1988",9.915
"07/05/1988",9.615
"07/06/1988",9.865
"07/07/1988",9.565
"07/08/1988",9.22
"07/11/1988",8.77
"07/12/1988",8.845
"07/13/1988",9.145
"07/14/1988",9.595
"07/15/1988",9.915
"07/18/1988",9.465
"07/19/1988",9.015
"07/20/1988",8.565
"07/21/1988",8.425
"07/22/1988",8.305
"07/25/1988",8.005
"07/26/1988",7.564
"07/27/1988",7.561
"07/28/1988",7.457
"07/29/1988",7.78
"08/01/1988",8.235
"08/02/1988",8.415
"08/03/1988",8.405
"08/04/1988",8.675
"08/05/1988",8.825
"08/08/1988",8.525
"08/09/1988",8.6075
"08/10/1988",8.6975
"08/11/1988",8.58
"08/12/1988",8.46
"08/15/1988",8.76
"08/16/1988",8.69
"08/17/1988",8.84
"08/18/1988",8.8325
"08/19/1988",8.71
"08/22/1988",8.41
"08/23/1988",8.07
"08/24/1988",8.315
"08/25/1988",8.355
"08/26/1988",8.342
"08/29/1988",8.304
"08/30/1988",8.5435
"08/31/1988",8.649
"09/01/1988",8.815
"09/02/1988",8.86
"09/06/1988",9.005
"09/07/1988",8.97
"09/08/1988",9.055
"09/09/1988",8.915
"09/12/1988",8.82
"09/13/1988",8.89
"09/14/1988",8.935
"09/15/1988",8.855
"09/16/1988",8.595
"09/19/1988",8.31
"09/20/1988",8.31
"09/21/1988",8.375
"09/22/1988",8.42
"09/23/1988",8.325
"09/26/1988",8.0625
"09/27/1988",8.1
"09/28/1988",8.125
"09/29/1988",8.08
"09/30/1988",8.13
"10/03/1988",8.17
"10/04/1988",8.29
"10/05/1988",8.23
"10/06/1988",8.1275
"10/07/1988",7.9
"10/10/1988",7.9175
"10/11/1988",7.935
"10/12/1988",7.9025
"10/13/1988",8.12
"10/14/1988",8.04
"10/17/1988",8.1075
"10/18/1988",8.055
"10/19/1988",8.065
"10/20/1988",7.845
"10/21/1988",7.7475
"10/24/1988",7.655
"10/25/1988",7.615
"10/26/1988",7.712
"10/27/1988",7.654
"10/28/1988",7.788
"10/31/1988",7.867
"11/01/1988",7.9025
"11/02/1988",8.055
"11/03/1988",8.0425
"11/04/1988",8.04
"11/07/1988",8.0125
"11/08/1988",8.0925
"11/09/1988",8.0825
"11/10/1988",7.83
"11/11/1988",7.725
"11/14/1988",7.715
"11/15/1988",7.58
"11/16/1988",7.58
"11/17/1988",7.34
"11/18/1988",7.31
"11/21/1988",7.4625
"11/22/1988",7.5075
"11/23/1988",7.5525
"11/25/1988",7.6575
"11/28/1988",7.495
"11/29/1988",7.5375
"11/30/1988",7.6375
"12/01/1988",7.58
"12/02/1988",7.6875
"12/05/1988",7.5675
"12/06/1988",7.7325
"12/07/1988",7.68
"12/08/1988",7.735
"12/09/1988",7.735
"12/12/1988",7.6925
"12/13/1988",7.655
"12/14/1988",7.7825
"12/15/1988",7.755
"12/16/1988",7.865
"12/19/1988",7.935
"12/20/1988",7.865
"12/21/1988",7.955
"12/22/1988",7.9225
"12/23/1988",7.965
"12/27/1988",7.9945
"12/28/1988",7.958
"12/29/1988",7.976
"12/30/1988",8.1635
"01/03/1989",8.145
"01/04/1989",8.27
"01/05/1989",8.2425
"01/06/1989",8.295
"01/09/1989",8.175
"01/10/1989",8.15
"01/11/1989",8.0975
"01/12/1989",8.095
"01/13/1989",8.1525
"01/16/1989",7.8525
"01/17/1989",7.7075
"01/18/1989",7.71
"01/19/1989",7.6125
"01/20/1989",7.505
"01/23/1989",7.555
"01/24/1989",7.675
"01/25/1989",7.4925
"01/26/1989",7.6125
"01/27/1989",7.54
"01/30/1989",7.605
"01/31/1989",7.7275
"02/01/1989",7.675
"02/02/1989",7.6425
"02/03/1989",7.705
"02/06/1989",7.5425
"02/07/1989",7.575
"02/08/1989",7.46
"02/09/1989",7.46
"02/10/1989",7.35
"02/13/1989",7.24
"02/14/1989",7.3525
"02/15/1989",7.385
"02/16/1989",7.2725
"02/17/1989",7.46
"02/21/1989",7.465
"02/22/1989",7.56
"02/23/1989",7.59
"02/24/1989",7.641
"02/27/1989",7.6325
"02/28/1989",7.713
"03/01/1989",7.61
"03/02/1989",7.815
"03/03/1989",7.785
"03/06/1989",7.8325
"03/07/1989",7.77
"03/08/1989",7.665
"03/09/1989",7.765
"03/10/1989",7.69
"03/13/1989",7.82
"03/14/1989",7.815
"03/15/1989",7.8
"03/16/1989",7.8025
"03/17/1989",7.835
"03/20/1989",7.9025
"03/21/1989",7.84
"03/22/1989",7.92
"03/23/1989",7.845
"03/27/1989",7.685
"03/28/1989",7.6275
"03/29/1989",7.61
"03/30/1989",7.37
"03/31/1989",7.3825
"04/03/1989",7.1
"04/04/1989",7.1475
"04/05/1989",7.15
"04/06/1989",7.14
"04/07/1989",7.1175
"04/10/1989",7.19
"04/11/1989",7.205
"04/12/1989",7.275
"04/13/1989",7.27
"04/14/1989",7.33
"04/17/1989",7.4725
"04/18/1989",7.485
"04/19/1989",7.45
"04/20/1989",7.475
"04/21/1989",7.6
"04/24/1989",7.445
"04/25/1989",7.3325
"04/26/1989",7.411
"04/27/1989",7.328
"04/28/1989",7.281
"05/01/1989",7.445
"05/02/1989",7.41
"05/03/1989",7.5225
"05/04/1989",7.5175
"05/05/1989",7.575
"05/08/1989",7.5325
"05/09/1989",7.5325
"05/10/1989",7.485
"05/11/1989",7.385
"05/12/1989",7.425
"05/15/1989",7.335
"05/16/1989",7.15
"05/17/1989",7.1275
"05/18/1989",7.21
"05/19/1989",7.21
"05/22/1989",6.9325
"05/23/1989",6.995
"05/24/1989",6.9725
"05/25/1989",7.015
"05/26/1989",7.11
"05/30/1989",7.17
"05/31/1989",7.14
"06/01/1989",7.08
"06/02/1989",7.065
"06/05/1989",7.055
"06/06/1989",7.14
"06/07/1989",7.11
"06/08/1989",7.14
"06/09/1989",7.025
"06/12/1989",6.93
"06/13/1989",7.01
"06/14/1989",7.295
"06/15/1989",7.34
"06/16/1989",7.33
"06/19/1989",7.485
"06/20/1989",7.3625
"06/21/1989",7.385
"06/22/1989",7.235
"06/23/1989",7.31
"06/26/1989",7.31
"06/27/1989",7.32
"06/28/1989",7.1725
"06/29/1989",7.0675
"06/30/1989",7.138
"07/03/1989",7.145
"07/05/1989",7.445
"07/06/1989",7.345
"07/07/1989",7.32
"07/10/1989",7.035
"07/11/1989",6.905
"07/12/1989",6.645
"07/13/1989",6.82
"07/14/1989",6.9025
"07/17/1989",6.6225
"07/18/1989",6.74
"07/19/1989",6.875
"07/20/1989",6.8125
"07/21/1989",6.7375
"07/24/1989",6.6175
"07/25/1989",6.61
"07/26/1989",6.5185
"07/27/1989",6.474
"07/28/1989",6.2215
"07/31/1989",5.953
"08/01/1989",5.8725
"08/02/1989",5.8325
"08/03/1989",5.6875
"08/04/1989",5.8125
"08/07/1989",5.855
"08/08/1989",5.705
"08/09/1989",5.765
"08/10/1989",5.8025
"08/11/1989",5.975
"08/14/1989",5.77
"08/15/1989",5.91
"08/16/1989",5.805
"08/17/1989",5.84
"08/18/1989",5.84
"08/21/1989",5.94
"08/22/1989",6.03
"08/23/1989",5.98
"08/24/1989",5.9575
"08/25/1989",5.795
"08/28/1989",5.772
"08/29/1989",5.8055
"08/30/1989",5.7835
"08/31/1989",5.876
"09/01/1989",5.79
"09/05/1989",5.765
"09/06/1989",5.8175
"09/07/1989",5.89
"09/08/1989",5.945
"09/11/1989",5.91
"09/12/1989",5.855
"09/13/1989",5.75
"09/14/1989",5.7625
"09/15/1989",5.765
"09/18/1989",5.685
"09/19/1989",5.685
"09/20/1989",5.755
"09/21/1989",5.8275
"09/22/1989",5.7425
"09/25/1989",5.725
"09/26/1989",5.6625
"09/27/1989",5.6525
"09/28/1989",5.705
"09/29/1989",5.68
"10/02/1989",5.77
"10/03/1989",5.7625
"10/04/1989",5.765
"10/05/1989",5.74
"10/06/1989",5.675
"10/09/1989",5.5675
"10/10/1989",5.5225
"10/11/1989",5.5225
"10/12/1989",5.525
"10/13/1989",5.4425
"10/16/1989",5.47
"10/17/1989",5.555
"10/18/1989",5.5975
"10/19/1989",5.6525
"10/20/1989",5.635
"10/23/1989",5.63
"10/24/1989",5.6075
"10/25/1989",5.66
"10/26/1989",5.6915
"10/27/1989",5.6725
"10/30/1989",5.689
"10/31/1989",5.695
"11/01/1989",5.7625
"11/02/1989",5.8125
"11/03/1989",5.83
"11/06/1989",5.7775
"11/07/1989",5.7825
"11/08/1989",5.7675
"11/09/1989",5.8025
"11/10/1989",5.88
"11/13/1989",5.905
"11/14/1989",5.9175
"11/15/1989",5.915
"11/16/1989",5.955
"11/17/1989",5.9475
"11/20/1989",5.845
"11/21/1989",5.8575
"11/22/1989",5.9125
"11/24/1989",5.8675
"11/27/1989",5.7625
"11/28/1989",5.7975
"11/29/1989",5.7925
"11/30/1989",5.8275
"12/01/1989",5.7625
"12/04/1989",5.7225
"12/05/1989",5.75
"12/06/1989",5.7925
"12/07/1989",5.755
"12/08/1989",5.79
"12/11/1989",5.79
"12/12/1989",5.77
"12/13/1989",5.805
"12/14/1989",5.8225
"12/15/1989",5.8325
"12/18/1989",5.8075
"12/19/1989",5.785
"12/20/1989",5.7375
"12/21/1989",5.745
"12/22/1989",5.7225
"12/26/1989",5.7135
"12/27/1989",5.703
"12/28/1989",5.7815
"12/29/1989",5.794
"01/02/1990",5.7575
"01/03/1990",5.815
"01/04/1990",5.765
"01/05/1990",5.77
"01/08/1990",5.835
"01/09/1990",5.8275
"01/10/1990",5.7975
"01/11/1990",5.82
"01/12/1990",5.7775
"01/15/1990",5.7575
"01/16/1990",5.68
"01/17/1990",5.675
"01/18/1990",5.7025
"01/19/1990",5.655
"01/22/1990",5.66
"01/23/1990",5.6725
"01/24/1990",5.66
"01/25/1990",5.5825
"01/26/1990",5.585
"01/29/1990",5.635
"01/30/1990",5.585
"01/31/1990",5.61
"02/01/1990",5.5975
"02/02/1990",5.6025
"02/05/1990",5.5825
"02/06/1990",5.6275
"02/07/1990",5.6775
"02/08/1990",5.6475
"02/09/1990",5.6675
"02/12/1990",5.6525
"02/13/1990",5.64
"02/14/1990",5.6675
"02/15/1990",5.71
"02/16/1990",5.6975
"02/20/1990",5.6625
"02/21/1990",5.71
"02/22/1990",5.68
"02/23/1990",5.6775
"02/26/1990",5.6675
"02/27/1990",5.6945
"02/28/1990",5.779
"03/01/1990",5.81
"03/02/1990",5.8275
"03/05/1990",5.8425
"03/06/1990",5.915
"03/07/1990",5.905
"03/08/1990",5.945
"03/09/1990",6.0025
"03/12/1990",5.95
"03/13/1990",5.9
"03/14/1990",5.84
"03/15/1990",5.96
"03/16/1990",5.9325
"03/19/1990",6
"03/20/1990",6.0275
"03/21/1990",6.0225
"03/22/1990",6.05
"03/23/1990",5.98
"03/26/1990",6.035
"03/27/1990",6.0025
"03/28/1990",5.8875
"03/29/1990",5.895
"03/30/1990",5.95
"04/02/1990",5.85
"04/03/1990",5.86
"04/04/1990",5.91
"04/05/1990",5.965
"04/06/1990",5.955
"04/09/1990",5.9175
"04/10/1990",5.91
"04/11/1990",5.9275
"04/12/1990",5.8675
"04/16/1990",5.91
"04/17/1990",5.965
"04/18/1990",5.9425
"04/19/1990",6.005
"04/20/1990",6.0475
"04/23/1990",6.0575
"04/24/1990",5.985
"04/25/1990",6.1265
"04/26/1990",6.3275
"04/27/1990",6.446
"04/30/1990",6.453
"05/01/1990",6.435
"05/02/1990",6.5175
"05/03/1990",6.44
"05/04/1990",6.405
"05/07/1990",6.5075
"05/08/1990",6.465
"05/09/1990",6.595
"05/10/1990",6.605
"05/11/1990",6.4375
"05/14/1990",6.3575
"05/15/1990",6.25
"05/16/1990",6.2525
"05/17/1990",6.31
"05/18/1990",6.2075
"05/21/1990",6.105
"05/22/1990",6.09
"05/23/1990",6.0875
"05/24/1990",6.155
"05/25/1990",6.19
"05/29/1990",6.06
"05/30/1990",6.0525
"05/31/1990",6.0725
"06/01/1990",6.02
"06/04/1990",5.9275
"06/05/1990",5.9275
"06/06/1990",5.94
"06/07/1990",6.0275
"06/08/1990",6
"06/11/1990",6.0825
"06/12/1990",6.075
"06/13/1990",6.06
"06/14/1990",5.9125
"06/15/1990",5.86
"06/18/1990",5.96
"06/19/1990",5.9325
"06/20/1990",5.98
"06/21/1990",6.0325
"06/22/1990",5.995
"06/25/1990",6.1275
"06/26/1990",6.093
"06/27/1990",6.109
"06/28/1990",6.1165
"06/29/1990",6.287
"07/02/1990",6.53
"07/03/1990",6.56
"07/05/1990",6.345
"07/06/1990",6.2475
"07/09/1990",6.2075
"07/10/1990",6.205
"07/11/1990",6.135
"07/12/1990",6.11
"07/13/1990",6.125
"07/16/1990",6
"07/17/1990",5.99
"07/18/1990",6.02
"07/19/1990",6.045
"07/20/1990",5.91
"07/23/1990",5.91
"07/24/1990",5.8425
"07/25/1990",5.8375
"07/26/1990",5.9365
"07/27/1990",5.864
"07/30/1990",5.9145
"07/31/1990",5.983
"08/01/1990",5.8875
"08/02/1990",5.8575
"08/03/1990",5.905
"08/06/1990",5.9975
"08/07/1990",6.0025
"08/08/1990",5.99
"08/09/1990",6.04
"08/10/1990",6.14
"08/13/1990",6.085
"08/14/1990",6.145
"08/15/1990",6.1525
"08/16/1990",6.1525
"08/17/1990",6.17
"08/20/1990",6.125
"08/21/1990",6.13
"08/22/1990",6.1625
"08/23/1990",6.28
"08/24/1990",6.3
"08/27/1990",6.19
"08/28/1990",6.227
"08/29/1990",6.1095
"08/30/1990",6.112
"08/31/1990",6.112
"09/04/1990",6.2425
"09/05/1990",6.265
"09/06/1990",6.3175
"09/07/1990",6.265
"09/10/1990",6.3225
"09/11/1990",6.3875
"09/12/1990",6.4125
"09/13/1990",6.34
"09/14/1990",6.3475
"09/17/1990",6.265
"09/18/1990",6.3325
"09/19/1990",6.1775
"09/20/1990",6.1725
"09/21/1990",6.115
"09/24/1990",6.135
"09/25/1990",6.175
"09/26/1990",6.155
"09/27/1990",6.1925
"09/28/1990",6.175
"10/01/1990",6.045
"10/02/1990",6.0625
"10/03/1990",6.2
"10/04/1990",6.1775
"10/05/1990",6.17
"10/08/1990",6.34
"10/09/1990",6.3425
"10/10/1990",6.25
"10/11/1990",6.205
"10/12/1990",6.205
"10/15/1990",6.1425
"10/16/1990",6.1025
"10/17/1990",6.145
"10/18/1990",6.1025
"10/19/1990",6.115
"10/22/1990",6.1075
"10/23/1990",6.145
"10/24/1990",6.1075
"10/25/1990",6.055
"10/26/1990",5.98
"10/29/1990",5.973
"10/30/1990",6.0085
"10/31/1990",6.058
"11/01/1990",6.125
"11/02/1990",6.0925
"11/05/1990",5.975
"11/06/1990",5.9075
"11/07/1990",5.975
"11/08/1990",5.975
"11/09/1990",5.8075
"11/12/1990",5.8625
"11/13/1990",5.755
"11/14/1990",5.665
"11/15/1990",5.7025
"11/16/1990",5.7825
"11/19/1990",5.7975
"11/20/1990",5.6825
"11/21/1990",5.7725
"11/23/1990",5.82
"11/26/1990",5.765
"11/27/1990",5.8225
"11/28/1990",5.865
"11/29/1990",5.9475
"11/30/1990",5.895
"12/03/1990",6.0125
"12/04/1990",6.0125
"12/05/1990",5.925
"12/06/1990",5.9725
"12/07/1990",5.95
"12/10/1990",5.9575
"12/11/1990",5.95
"12/12/1990",5.9675
"12/13/1990",5.88
"12/14/1990",5.8825
"12/17/1990",5.8775
"12/18/1990",5.8325
"12/19/1990",5.7625
"12/20/1990",5.7075
"12/21/1990",5.6275
"12/24/1990",5.6225
"12/26/1990",5.697
"12/27/1990",5.6795
"12/28/1990",5.673
"12/31/1990",5.7175
"01/02/1991",5.6725
"01/03/1991",5.7025
"01/04/1991",5.76
"01/07/1991",5.7725
"01/08/1991",5.6425
"01/09/1991",5.665
"01/10/1991",5.6975
"01/11/1991",5.6175
"01/14/1991",5.5925
"01/15/1991",5.635
"01/16/1991",5.7075
"01/17/1991",5.775
"01/18/1991",5.7975
"01/21/1991",5.765
"01/22/1991",5.87
"01/23/1991",5.86
"01/24/1991",5.7075
"01/25/1991",5.715
"01/28/1991",5.7025
"01/29/1991",5.6425
"01/30/1991",5.6375
"01/31/1991",5.6675
"02/01/1991",5.67
"02/04/1991",5.7125
"02/05/1991",5.7075
"02/06/1991",5.73
"02/07/1991",5.6625
"02/08/1991",5.6875
"02/11/1991",5.6675
"02/12/1991",5.7025
"02/13/1991",5.7375
"02/14/1991",5.7275
"02/15/1991",5.735
"02/19/1991",5.7475
"02/20/1991",5.7325
"02/21/1991",5.7225
"02/22/1991",5.695
"02/25/1991",5.7845
"02/26/1991",5.8225
"02/27/1991",5.7975
"02/28/1991",5.8555
"03/01/1991",5.975
"03/04/1991",6.01
"03/05/1991",6.06
"03/06/1991",6.03
"03/07/1991",6.015
"03/08/1991",6.095
"03/11/1991",5.9475
"03/12/1991",5.9375
"03/13/1991",5.945
"03/14/1991",5.81
"03/15/1991",5.7375
"03/18/1991",5.795
"03/19/1991",5.8
"03/20/1991",5.7475
"03/21/1991",5.78
"03/22/1991",5.755
"03/25/1991",5.695
"03/26/1991",5.6775
"03/27/1991",5.7125
"03/28/1991",5.7475
"04/01/1991",5.985
"04/02/1991",5.945
"04/03/1991",5.87
"04/04/1991",5.8525
"04/05/1991",5.8875
"04/08/1991",5.905
"04/09/1991",5.8175
"04/10/1991",5.865
"04/11/1991",5.8875
"04/12/1991",5.8775
"04/15/1991",5.8575
"04/16/1991",5.89
"04/17/1991",5.8225
"04/18/1991",5.82
"04/19/1991",5.9025
"04/22/1991",5.8375
"04/23/1991",5.9325
"04/24/1991",5.93
"04/25/1991",5.943
"04/26/1991",5.964
"04/29/1991",5.8395
"04/30/1991",5.869
"05/01/1991",5.9275
"05/02/1991",5.9125
"05/03/1991",5.9125
"05/06/1991",5.9125
"05/07/1991",5.84
"05/08/1991",5.795
"05/09/1991",5.825
"05/10/1991",5.7225
"05/13/1991",5.7275
"05/14/1991",5.7075
"05/15/1991",5.7125
"05/16/1991",5.73
"05/17/1991",5.7225
"05/20/1991",5.7175
"05/21/1991",5.79
"05/22/1991",5.795
"05/23/1991",5.82
"05/24/1991",5.74
"05/28/1991",5.77
"05/29/1991",5.74
"05/30/1991",5.7825
"05/31/1991",5.8175
"06/03/1991",5.8525
"06/04/1991",5.7925
"06/05/1991",5.805
"06/06/1991",5.805
"06/07/1991",5.835
"06/10/1991",5.725
"06/11/1991",5.7325
"06/12/1991",5.735
"06/13/1991",5.715
"06/14/1991",5.675
"06/17/1991",5.625
"06/18/1991",5.6575
"06/19/1991",5.7075
"06/20/1991",5.72
"06/21/1991",5.6275
"06/24/1991",5.66
"06/25/1991",5.6325
"06/26/1991",5.615
"06/27/1991",5.5125
"06/28/1991",5.29
"07/01/1991",5.3475
"07/02/1991",5.3175
"07/03/1991",5.335
"07/05/1991",5.2825
"07/08/1991",5.1775
"07/09/1991",5.195
"07/10/1991",5.2225
"07/11/1991",5.18
"07/12/1991",5.2475
"07/15/1991",5.2875
"07/16/1991",5.435
"07/17/1991",5.3575
"07/18/1991",5.215
"07/19/1991",5.2275
"07/22/1991",5.355
"07/23/1991",5.6
"07/24/1991",5.49
"07/25/1991",5.4925
"07/26/1991",5.6315
"07/29/1991",5.845
"07/30/1991",5.781
"07/31/1991",5.886
"08/01/1991",6.175
"08/02/1991",6.4275
"08/05/1991",6.1275
"08/06/1991",5.7475
"08/07/1991",5.61
"08/08/1991",5.6
"08/09/1991",5.6
"08/12/1991",5.615
"08/13/1991",5.51
"08/14/1991",5.41
"08/15/1991",5.5225
"08/16/1991",5.4925
"08/19/1991",5.3175
"08/20/1991",5.3225
"08/21/1991",5.6225
"08/22/1991",5.7125
"08/23/1991",5.6775
"08/26/1991",5.8275
"08/27/1991",5.7715
"08/28/1991",5.755
"08/29/1991",5.769
"08/30/1991",5.8825
"09/03/1991",5.87
"09/04/1991",5.9325
"09/05/1991",5.86
"09/06/1991",5.85
"09/09/1991",5.865
"09/10/1991",5.82
"09/11/1991",5.91
"09/12/1991",5.9675
"09/13/1991",5.9725
"09/16/1991",6.09
"09/17/1991",6.115
"09/18/1991",6.175
"09/19/1991",6.035
"09/20/1991",5.99
"09/23/1991",5.92
"09/24/1991",5.92
"09/25/1991",5.9025
"09/26/1991",5.88
"09/27/1991",5.8525
"09/30/1991",5.87
"10/01/1991",5.885
"10/02/1991",5.8825
"10/03/1991",5.775
"10/04/1991",5.8175
"10/07/1991",5.765
"10/08/1991",5.72
"10/09/1991",5.6975
"10/10/1991",5.7
"10/11/1991",5.455
"10/14/1991",5.48
"10/15/1991",5.48
"10/16/1991",5.52
"10/17/1991",5.4725
"10/18/1991",5.525
"10/21/1991",5.475
"10/22/1991",5.555
"10/23/1991",5.505
"10/24/1991",5.4825
"10/25/1991",5.4125
"10/28/1991",5.5125
"10/29/1991",5.6095
"10/30/1991",5.5925
"10/31/1991",5.652
"11/01/1991",5.735
"11/04/1991",5.7
"11/05/1991",5.69
"11/06/1991",5.6025
"11/07/1991",5.57
"11/08/1991",5.5475
"11/11/1991",5.475
"11/12/1991",5.49
"11/13/1991",5.575
"11/14/1991",5.645
"11/15/1991",5.545
"11/18/1991",5.68
"11/19/1991",5.6275
"11/20/1991",5.645
"11/21/1991",5.5975
"11/22/1991",5.6075
"11/25/1991",5.6475
"11/26/1991",5.6325
"11/27/1991",5.6375
"11/29/1991",5.57
"12/02/1991",5.645
"12/03/1991",5.555
"12/04/1991",5.6275
"12/05/1991",5.5775
"12/06/1991",5.5525
"12/09/1991",5.54
"12/10/1991",5.48
"12/11/1991",5.4825
"12/12/1991",5.44
"12/13/1991",5.53
"12/16/1991",5.5075
"12/17/1991",5.5075
"12/18/1991",5.5275
"12/19/1991",5.53
"12/20/1991",5.5675
"12/23/1991",5.6375
